L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 6.35819223987, 1, 2, 12, 32, gauss, 0.135916666667
40, 5.19709561257, 1, 13, 12, 32, gauss, 0.111944444444
40, 5.65685424949, 1, 14, 12, 32, gauss, 0.112694444444
40, 5.01671234228, 1, 8, 12, 32, gauss, 0.115527777778
40, 6.35819223987, 1, 5, 16, 32, gauss, 0.227194444444
40, 5.65685424949, 1, 10, 12, 32, gauss, 0.116777777778
40, 5.65685424949, 1, 7, 16, 32, gauss, 0.229444444444
40, 4.25067121394, 1, 8, 8, 32, gauss, 0.0368888888889
40, 5.65685424949, 1, 7, 12, 32, gauss, 0.118611111111
40, 5.01671234228, 1, 4, 8, 32, gauss, 0.0396666666667
40, 5.19709561257, 1, 12, 16, 32, gauss, 0.220972222222
40, 5.19709561257, 1, 9, 16, 32, gauss, 0.215555555556
40, 5.01671234228, 1, 11, 16, 32, gauss, 0.206666666667
40, 4.25067121394, 1, 3, 8, 32, gauss, 0.0400555555556
40, 5.19709561257, 1, 11, 12, 32, gauss, 0.114361111111
40, 5.19709561257, 1, 14, 8, 32, gauss, 0.0334722222222
40, 6.35819223987, 1, 3, 8, 32, gauss, 0.0387222222222
40, 5.19709561257, 1, 13, 16, 32, gauss, 0.224194444444
