L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 4.5, 1, 12, 8, 32, gauss, 0.0385
40, 5.0, 1, 4, 16, 32, gauss, 0.229
40, 2.0, 1, 8, 8, 32, gauss, 0.043
40, 7.0, 1, 12, 8, 32, gauss, 0.0415
40, 7.0, 1, 2, 16, 32, gauss, 0.2315
40, 0.0, 1, 11, 12, 32, gauss, 0.1355
40, 7.5, 1, 8, 16, 32, gauss, 0.2715
40, 2.0, 1, 6, 8, 32, gauss, 0.0395
40, 4.0, 1, 3, 16, 32, gauss, 0.2365
40, 1.5, 1, 3, 12, 32, gauss, 0.1175
40, 7.0, 1, 5, 8, 32, gauss, 0.039
40, 4.5, 1, 5, 16, 32, gauss, 0.231
40, 1.5, 1, 6, 12, 32, gauss, 0.122
40, 6.5, 1, 1, 12, 32, gauss, 0.137
40, 6.0, 1, 8, 12, 32, gauss, 0.123
40, 7.0, 1, 8, 12, 32, gauss, 0.12
40, 0.5, 1, 9, 8, 32, gauss, 0.0385
40, 4.5, 1, 11, 8, 32, gauss, 0.036
40, 5.5, 1, 6, 8, 32, gauss, 0.0365
40, 5.0, 1, 4, 8, 32, gauss, 0.0375
40, 3.0, 1, 7, 8, 32, gauss, 0.0445
40, 1.0, 1, 12, 12, 32, gauss, 0.11
40, 6.5, 1, 1, 8, 32, gauss, 0.041
40, 0.5, 1, 9, 12, 32, gauss, 0.1035
40, 0.5, 1, 11, 12, 32, gauss, 0.115
40, 1.0, 1, 2, 8, 32, gauss, 0.0415
40, 1.0, 1, 10, 8, 32, gauss, 0.0475
40, 6.5, 1, 3, 16, 32, gauss, 0.2415
40, 5.0, 1, 5, 8, 32, gauss, 0.0405
40, 0.5, 1, 3, 8, 32, gauss, 0.0345
40, 1.0, 1, 3, 8, 32, gauss, 0.04
40, 3.5, 1, 7, 8, 32, gauss, 0.0335
40, 4.5, 1, 2, 12, 32, gauss, 0.119
40, 5.5, 1, 3, 12, 32, gauss, 0.1335
40, 1.5, 1, 12, 16, 32, gauss, 0.22
40, 1.0, 1, 9, 16, 32, gauss, 0.2225
40, 6.5, 1, 7, 16, 32, gauss, 0.2225
40, 7.5, 1, 1, 16, 32, gauss, 0.255
40, 3.5, 1, 2, 16, 32, gauss, 0.241
40, 0.5, 1, 1, 12, 32, gauss, 0.1325
40, 0.0, 1, 14, 16, 32, gauss, 0.25
40, 6.5, 1, 13, 16, 32, gauss, 0.2275
40, 6.5, 1, 2, 8, 32, gauss, 0.044
40, 0.0, 1, 10, 16, 32, gauss, 0.2415
40, 7.5, 1, 1, 8, 32, gauss, 0.0445
40, 0.5, 1, 7, 8, 32, gauss, 0.033
40, 3.5, 1, 4, 8, 32, gauss, 0.042
40, 2.5, 1, 9, 12, 32, gauss, 0.133
40, 0.5, 1, 6, 8, 32, gauss, 0.038
40, 5.5, 1, 12, 12, 32, gauss, 0.118
40, 5.5, 1, 2, 12, 32, gauss, 0.115
40, 3.0, 1, 12, 16, 32, gauss, 0.214
40, 5.0, 1, 12, 8, 32, gauss, 0.037
