L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 5.0, 1, 3, 8, 32, gauss, 0.0392553191489
40, 1.5, 1, 13, 8, 32, gauss, 0.043829787234
40, 5.5, 1, 13, 8, 32, gauss, 0.0324468085106
40, 1.5, 1, 7, 8, 32, gauss, 0.0382978723404
40, 4.5, 1, 6, 8, 32, gauss, 0.0365957446809
40, 3.5, 1, 7, 8, 32, gauss, 0.0414893617021
40, 6.0, 1, 14, 8, 32, gauss, 0.0310638297872
40, 0.5, 1, 13, 8, 32, gauss, 0.0353191489362
40, 6.0, 1, 4, 8, 32, gauss, 0.0427659574468
40, 4.0, 1, 16, 8, 32, gauss, 0.0353191489362
40, 5.5, 1, 9, 8, 32, gauss, 0.0358510638298
40, 5.5, 1, 7, 8, 32, gauss, 0.0340425531915
40, 7.5, 1, 6, 8, 32, gauss, 0.0455319148936
40, 1.0, 1, 11, 8, 32, gauss, 0.0408510638298
40, 4.0, 1, 15, 8, 32, gauss, 0.031914893617
40, 2.0, 1, 12, 8, 32, gauss, 0.0386170212766
40, 5.0, 1, 10, 8, 32, gauss, 0.0346808510638
40, 1.0, 1, 1, 8, 32, gauss, 0.0373404255319
40, 2.0, 1, 2, 8, 32, gauss, 0.036914893617
40, 2.5, 1, 2, 8, 32, gauss, 0.0394680851064
40, 7.0, 1, 16, 8, 32, gauss, 0.0378723404255
40, 6.5, 1, 3, 8, 32, gauss, 0.0385106382979
40, 6.0, 1, 9, 8, 32, gauss, 0.0328723404255
40, 7.0, 1, 15, 8, 32, gauss, 0.0396808510638
40, 6.0, 1, 5, 8, 32, gauss, 0.0392553191489
40, 5.5, 1, 16, 8, 32, gauss, 0.033829787234
40, 2.5, 1, 11, 8, 32, gauss, 0.0385106382979
40, 2.5, 1, 13, 8, 32, gauss, 0.0351063829787
40, 6.5, 1, 11, 8, 32, gauss, 0.0329787234043
40, 7.0, 1, 1, 8, 32, gauss, 0.0413829787234
40, 0.0, 1, 2, 8, 32, gauss, 0.0309574468085
40, 6.5, 1, 5, 8, 32, gauss, 0.0393617021277
40, 3.0, 1, 2, 8, 32, gauss, 0.0371276595745
40, 0.0, 1, 16, 8, 32, gauss, 0.0355319148936
40, 2.0, 1, 3, 8, 32, gauss, 0.0373404255319
40, 3.5, 1, 3, 8, 32, gauss, 0.0376595744681
40, 2.0, 1, 11, 8, 32, gauss, 0.0407446808511
40, 1.5, 1, 11, 8, 32, gauss, 0.0352127659574
40, 2.5, 1, 14, 8, 32, gauss, 0.0356382978723
40, 2.0, 1, 15, 8, 32, gauss, 0.0340425531915
40, 1.0, 1, 6, 8, 32, gauss, 0.0384042553191
40, 3.0, 1, 9, 8, 32, gauss, 0.0394680851064
40, 4.0, 1, 14, 8, 32, gauss, 0.0292553191489
40, 7.0, 1, 8, 8, 32, gauss, 0.0402127659574
40, 2.5, 1, 10, 8, 32, gauss, 0.0401063829787
40, 3.0, 1, 3, 8, 32, gauss, 0.0372340425532
40, 0.5, 1, 2, 8, 32, gauss, 0.0382978723404
40, 1.5, 1, 3, 8, 32, gauss, 0.0391489361702
40, 1.0, 1, 8, 8, 32, gauss, 0.0401063829787
40, 4.5, 1, 13, 8, 32, gauss, 0.0341489361702
