L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 7.0, 1, 6, 8, 32, gauss, 0.04015
40, 4.5, 1, 14, 8, 32, gauss, 0.0306
40, 5.0, 1, 9, 12, 32, gauss, 0.10925
40, 4.0, 1, 9, 8, 32, gauss, 0.03565
40, 5.0, 1, 12, 12, 32, gauss, 0.1137
40, 3.5, 1, 8, 8, 32, gauss, 0.03905
40, 7.5, 1, 4, 16, 32, gauss, 0.2574
40, 5.5, 1, 13, 8, 32, gauss, 0.03375
40, 0.5, 1, 14, 8, 32, gauss, 0.03555
40, 2.5, 1, 3, 8, 32, gauss, 0.038
40, 0.0, 1, 7, 16, 32, gauss, 0.2348
40, 4.0, 1, 5, 12, 32, gauss, 0.117
40, 4.5, 1, 13, 12, 32, gauss, 0.112
40, 4.0, 1, 4, 8, 32, gauss, 0.03895
40, 5.0, 1, 8, 8, 32, gauss, 0.03515
40, 2.5, 1, 5, 16, 32, gauss, 0.23395
40, 3.0, 1, 9, 16, 32, gauss, 0.23065
40, 1.0, 1, 12, 16, 32, gauss, 0.23005
40, 2.5, 1, 10, 12, 32, gauss, 0.12035
40, 0.5, 1, 10, 8, 32, gauss, 0.03685
40, 1.0, 1, 5, 12, 32, gauss, 0.1254
40, 5.0, 1, 1, 8, 32, gauss, 0.037
40, 5.5, 1, 9, 12, 32, gauss, 0.1168
40, 3.5, 1, 14, 12, 32, gauss, 0.11325
40, 2.0, 1, 5, 12, 32, gauss, 0.12905
40, 4.0, 1, 2, 8, 32, gauss, 0.03655
40, 0.0, 1, 5, 8, 32, gauss, 0.0383
40, 5.0, 1, 7, 16, 32, gauss, 0.217
40, 4.5, 1, 12, 8, 32, gauss, 0.034
40, 3.0, 1, 2, 12, 32, gauss, 0.128
40, 1.0, 1, 13, 16, 32, gauss, 0.22735
40, 1.0, 1, 2, 16, 32, gauss, 0.23965
40, 2.0, 1, 5, 16, 32, gauss, 0.24
40, 4.0, 1, 6, 12, 32, gauss, 0.12
40, 2.5, 1, 2, 12, 32, gauss, 0.1245
40, 3.5, 1, 10, 12, 32, gauss, 0.1171
40, 0.0, 1, 1, 16, 32, gauss, 0.2247
40, 6.5, 1, 7, 8, 32, gauss, 0.0397
40, 0.5, 1, 8, 12, 32, gauss, 0.1316
40, 3.0, 1, 6, 8, 32, gauss, 0.0429
40, 5.5, 1, 5, 12, 32, gauss, 0.11965
40, 7.0, 1, 14, 8, 32, gauss, 0.03935
40, 3.5, 1, 5, 8, 32, gauss, 0.03685
40, 5.0, 1, 13, 12, 32, gauss, 0.1124
40, 0.5, 1, 7, 8, 32, gauss, 0.03855
40, 3.5, 1, 10, 16, 32, gauss, 0.21865
40, 0.5, 1, 12, 16, 32, gauss, 0.23585
40, 5.5, 1, 10, 16, 32, gauss, 0.2174
40, 2.0, 1, 9, 8, 32, gauss, 0.0355
40, 3.0, 1, 8, 8, 32, gauss, 0.03995
40, 1.0, 1, 11, 12, 32, gauss, 0.13195
40, 1.5, 1, 14, 16, 32, gauss, 0.23365
40, 6.5, 1, 8, 16, 32, gauss, 0.23715
40, 5.0, 1, 9, 8, 32, gauss, 0.03775
40, 2.5, 1, 1, 8, 32, gauss, 0.0386
40, 6.0, 1, 10, 8, 32, gauss, 0.0369
40, 3.0, 1, 10, 16, 32, gauss, 0.2259
40, 7.5, 1, 6, 12, 32, gauss, 0.13595
40, 0.0, 1, 10, 8, 32, gauss, 0.0369
40, 7.0, 1, 1, 16, 32, gauss, 0.24325
40, 0.5, 1, 8, 16, 32, gauss, 0.2434
40, 6.0, 1, 4, 8, 32, gauss, 0.04175
40, 7.0, 1, 7, 8, 32, gauss, 0.0368
40, 7.5, 1, 8, 12, 32, gauss, 0.13425
40, 5.0, 1, 5, 16, 32, gauss, 0.2225
40, 3.0, 1, 10, 12, 32, gauss, 0.122
40, 4.0, 1, 13, 8, 32, gauss, 0.03235
40, 4.0, 1, 8, 12, 32, gauss, 0.11415
40, 7.0, 1, 4, 8, 32, gauss, 0.04045
40, 2.0, 1, 1, 12, 32, gauss, 0.1229
40, 5.5, 1, 10, 12, 32, gauss, 0.10915
40, 6.5, 1, 14, 16, 32, gauss, 0.2328
40, 1.5, 1, 9, 8, 32, gauss, 0.0408
40, 1.5, 1, 9, 16, 32, gauss, 0.2371
40, 0.5, 1, 12, 12, 32, gauss, 0.12875
40, 2.5, 1, 7, 12, 32, gauss, 0.13115
40, 7.5, 1, 10, 16, 32, gauss, 0.27125
40, 2.0, 1, 5, 8, 32, gauss, 0.041
40, 3.0, 1, 13, 16, 32, gauss, 0.2199
40, 4.0, 1, 3, 12, 32, gauss, 0.1319
40, 2.0, 1, 8, 12, 32, gauss, 0.12565
40, 6.0, 1, 3, 16, 32, gauss, 0.22265
40, 4.5, 1, 1, 16, 32, gauss, 0.23795
40, 1.5, 1, 6, 16, 32, gauss, 0.2355
40, 5.0, 1, 13, 16, 32, gauss, 0.22475
40, 3.5, 1, 12, 12, 32, gauss, 0.1184
40, 0.5, 1, 6, 8, 32, gauss, 0.0356
40, 7.0, 1, 14, 12, 32, gauss, 0.1343
40, 1.5, 1, 7, 12, 32, gauss, 0.12985
40, 6.0, 1, 4, 16, 32, gauss, 0.2332
40, 1.5, 1, 8, 16, 32, gauss, 0.24355
40, 7.5, 1, 13, 12, 32, gauss, 0.14235
40, 6.5, 1, 10, 16, 32, gauss, 0.23975
40, 1.0, 1, 6, 16, 32, gauss, 0.23775
40, 4.5, 1, 8, 8, 32, gauss, 0.03645
40, 2.0, 1, 4, 12, 32, gauss, 0.1286
40, 1.5, 1, 1, 12, 32, gauss, 0.11675
40, 0.5, 1, 13, 16, 32, gauss, 0.23995
40, 1.5, 1, 6, 8, 32, gauss, 0.03845
40, 0.0, 1, 3, 16, 32, gauss, 0.2268
40, 6.0, 1, 13, 16, 32, gauss, 0.21635
40, 5.5, 1, 2, 12, 32, gauss, 0.1234
40, 6.0, 1, 14, 16, 32, gauss, 0.2224
40, 1.5, 1, 3, 16, 32, gauss, 0.23835
40, 7.0, 1, 12, 16, 32, gauss, 0.2469
40, 4.5, 1, 7, 8, 32, gauss, 0.0365
40, 4.5, 1, 3, 12, 32, gauss, 0.1198
40, 6.0, 1, 12, 16, 32, gauss, 0.2178
40, 5.0, 1, 3, 12, 32, gauss, 0.12565
40, 4.0, 1, 2, 16, 32, gauss, 0.2291
40, 2.5, 1, 13, 8, 32, gauss, 0.03375
40, 7.0, 1, 13, 8, 32, gauss, 0.0388
40, 2.0, 1, 13, 8, 32, gauss, 0.0345
40, 3.5, 1, 11, 12, 32, gauss, 0.11305
40, 6.0, 1, 3, 12, 32, gauss, 0.12005
40, 5.5, 1, 1, 12, 32, gauss, 0.1282
40, 0.0, 1, 13, 12, 32, gauss, 0.12705
40, 0.0, 1, 14, 8, 32, gauss, 0.0395
40, 4.5, 1, 12, 12, 32, gauss, 0.11365
40, 5.0, 1, 14, 12, 32, gauss, 0.11355
40, 4.0, 1, 6, 8, 32, gauss, 0.03585
40, 7.0, 1, 4, 12, 32, gauss, 0.126
40, 6.5, 1, 7, 12, 32, gauss, 0.12135
40, 5.0, 1, 3, 16, 32, gauss, 0.22865
40, 4.5, 1, 7, 16, 32, gauss, 0.218
40, 2.5, 1, 3, 12, 32, gauss, 0.1314
40, 4.0, 1, 4, 16, 32, gauss, 0.23015
40, 5.0, 1, 1, 16, 32, gauss, 0.2307
40, 0.5, 1, 6, 16, 32, gauss, 0.227
40, 4.5, 1, 4, 16, 32, gauss, 0.2282
40, 7.0, 1, 7, 16, 32, gauss, 0.22815
40, 0.5, 1, 9, 16, 32, gauss, 0.2305
40, 1.0, 1, 1, 8, 32, gauss, 0.0354
40, 0.5, 1, 2, 12, 32, gauss, 0.11965
40, 2.0, 1, 2, 8, 32, gauss, 0.0372
40, 5.0, 1, 4, 12, 32, gauss, 0.1247
40, 3.5, 1, 13, 16, 32, gauss, 0.2202
40, 4.0, 1, 13, 12, 32, gauss, 0.10985
40, 2.5, 1, 11, 8, 32, gauss, 0.0339
40, 1.0, 1, 2, 12, 32, gauss, 0.1264
40, 0.5, 1, 11, 8, 32, gauss, 0.03915
40, 1.5, 1, 13, 12, 32, gauss, 0.13025
40, 6.5, 1, 11, 16, 32, gauss, 0.2273
40, 3.5, 1, 3, 8, 32, gauss, 0.04015
40, 3.5, 1, 4, 12, 32, gauss, 0.12985
40, 4.5, 1, 6, 16, 32, gauss, 0.2269
40, 7.5, 1, 9, 12, 32, gauss, 0.12615
40, 0.5, 1, 5, 12, 32, gauss, 0.12295
40, 0.5, 1, 1, 8, 32, gauss, 0.03545
40, 3.0, 1, 9, 12, 32, gauss, 0.12535
40, 7.0, 1, 2, 12, 32, gauss, 0.13045
40, 6.0, 1, 7, 12, 32, gauss, 0.1115
40, 1.0, 1, 8, 8, 32, gauss, 0.0371
40, 6.0, 1, 6, 16, 32, gauss, 0.23815
40, 3.0, 1, 4, 12, 32, gauss, 0.13285
40, 0.0, 1, 13, 8, 32, gauss, 0.04085
40, 7.5, 1, 11, 12, 32, gauss, 0.14055
40, 7.5, 1, 10, 8, 32, gauss, 0.0392
40, 1.0, 1, 10, 12, 32, gauss, 0.13365
40, 5.5, 1, 14, 8, 32, gauss, 0.03375
40, 7.0, 1, 3, 12, 32, gauss, 0.12805
40, 4.0, 1, 1, 8, 32, gauss, 0.0395
40, 4.5, 1, 3, 8, 32, gauss, 0.0388
40, 6.0, 1, 9, 16, 32, gauss, 0.21915
40, 6.0, 1, 3, 8, 32, gauss, 0.04075
40, 6.0, 1, 10, 16, 32, gauss, 0.2233
40, 5.5, 1, 4, 16, 32, gauss, 0.2259
40, 2.0, 1, 10, 8, 32, gauss, 0.04205
40, 0.0, 1, 4, 8, 32, gauss, 0.03225
40, 6.0, 1, 11, 8, 32, gauss, 0.0375
40, 6.0, 1, 14, 12, 32, gauss, 0.11385
40, 3.0, 1, 5, 12, 32, gauss, 0.12465
40, 3.5, 1, 5, 12, 32, gauss, 0.12135
40, 7.5, 1, 14, 16, 32, gauss, 0.26815
40, 3.5, 1, 12, 8, 32, gauss, 0.03825
40, 6.5, 1, 3, 16, 32, gauss, 0.233
40, 1.0, 1, 4, 16, 32, gauss, 0.23235
40, 4.0, 1, 6, 16, 32, gauss, 0.2241
40, 1.0, 1, 14, 8, 32, gauss, 0.0382
40, 7.5, 1, 14, 8, 32, gauss, 0.04325
40, 1.0, 1, 4, 12, 32, gauss, 0.1243
40, 1.5, 1, 8, 8, 32, gauss, 0.04
40, 1.0, 1, 11, 8, 32, gauss, 0.0421
40, 7.0, 1, 11, 16, 32, gauss, 0.24555
40, 6.5, 1, 10, 12, 32, gauss, 0.1259
40, 3.0, 1, 11, 8, 32, gauss, 0.0368
40, 2.5, 1, 14, 8, 32, gauss, 0.03395
40, 4.0, 1, 9, 12, 32, gauss, 0.1145
40, 1.0, 1, 14, 12, 32, gauss, 0.1196
40, 6.0, 1, 2, 12, 32, gauss, 0.12625
40, 3.5, 1, 3, 16, 32, gauss, 0.2338
40, 2.0, 1, 2, 12, 32, gauss, 0.1263
40, 0.5, 1, 3, 12, 32, gauss, 0.12495
