L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 4.5, 1, 14, 16, 32, gauss, 0.210957446809
40, 6.5, 1, 15, 16, 32, gauss, 0.228723404255
40, 4.5, 1, 8, 16, 32, gauss, 0.210212765957
40, 3.5, 1, 13, 16, 32, gauss, 0.219893617021
40, 5.0, 1, 14, 16, 32, gauss, 0.216382978723
40, 4.5, 1, 13, 16, 32, gauss, 0.215425531915
40, 5.0, 1, 9, 16, 32, gauss, 0.213723404255
40, 0.0, 1, 6, 16, 32, gauss, 0.226063829787
40, 2.5, 1, 9, 16, 32, gauss, 0.222021276596
40, 0.5, 1, 10, 16, 32, gauss, 0.235638297872
40, 5.0, 1, 6, 16, 32, gauss, 0.226808510638
40, 6.0, 1, 6, 16, 32, gauss, 0.231914893617
40, 6.0, 1, 1, 16, 32, gauss, 0.235212765957
40, 0.5, 1, 2, 16, 32, gauss, 0.229680851064
40, 0.0, 1, 9, 16, 32, gauss, 0.228085106383
40, 4.0, 1, 13, 16, 32, gauss, 0.211595744681
40, 6.0, 1, 7, 16, 32, gauss, 0.227553191489
40, 1.5, 1, 9, 16, 32, gauss, 0.241808510638
40, 1.0, 1, 7, 16, 32, gauss, 0.223936170213
40, 6.0, 1, 13, 16, 32, gauss, 0.221914893617
40, 6.5, 1, 7, 16, 32, gauss, 0.233936170213
40, 5.5, 1, 15, 16, 32, gauss, 0.216595744681
40, 6.0, 1, 9, 16, 32, gauss, 0.215531914894
40, 6.5, 1, 13, 16, 32, gauss, 0.236170212766
40, 6.0, 1, 10, 16, 32, gauss, 0.218085106383
40, 1.0, 1, 16, 16, 32, gauss, 0.231914893617
40, 7.5, 1, 4, 16, 32, gauss, 0.253829787234
40, 7.5, 1, 16, 16, 32, gauss, 0.281063829787
40, 1.0, 1, 5, 16, 32, gauss, 0.244574468085
40, 1.5, 1, 4, 16, 32, gauss, 0.245425531915
40, 6.5, 1, 2, 16, 32, gauss, 0.232978723404
40, 6.5, 1, 12, 16, 32, gauss, 0.221276595745
40, 1.5, 1, 15, 16, 32, gauss, 0.217234042553
40, 0.0, 1, 3, 16, 32, gauss, 0.231170212766
40, 3.0, 1, 16, 16, 32, gauss, 0.215106382979
40, 3.0, 1, 1, 16, 32, gauss, 0.233936170213
40, 1.0, 1, 4, 16, 32, gauss, 0.230319148936
40, 4.0, 1, 6, 16, 32, gauss, 0.223085106383
40, 7.5, 1, 3, 16, 32, gauss, 0.255638297872
40, 7.0, 1, 12, 16, 32, gauss, 0.248617021277
40, 0.5, 1, 11, 16, 32, gauss, 0.229680851064
40, 3.5, 1, 7, 16, 32, gauss, 0.223404255319
40, 7.0, 1, 11, 16, 32, gauss, 0.255425531915
40, 7.5, 1, 11, 16, 32, gauss, 0.265212765957
40, 2.5, 1, 10, 16, 32, gauss, 0.222553191489
40, 4.5, 1, 5, 16, 32, gauss, 0.220212765957
40, 7.5, 1, 5, 16, 32, gauss, 0.255744680851
40, 1.0, 1, 11, 16, 32, gauss, 0.231914893617
40, 3.0, 1, 9, 16, 32, gauss, 0.236808510638
40, 1.0, 1, 12, 16, 32, gauss, 0.220531914894
40, 4.0, 1, 14, 16, 32, gauss, 0.213617021277
40, 0.0, 1, 14, 16, 32, gauss, 0.237872340426
40, 3.5, 1, 9, 16, 32, gauss, 0.226595744681
40, 2.0, 1, 12, 16, 32, gauss, 0.223510638298
40, 5.5, 1, 7, 16, 32, gauss, 0.212553191489
40, 2.5, 1, 3, 16, 32, gauss, 0.238723404255
40, 0.0, 1, 15, 16, 32, gauss, 0.236914893617
40, 4.5, 1, 16, 16, 32, gauss, 0.20670212766
40, 5.0, 1, 16, 16, 32, gauss, 0.215638297872
