 anyons , CorrLen , q1 failure , q2 failure , Avg man dist, Avg Match Dist, expected len
1,    44,    0.002,    0.0002,    13.0316431997,    2.21284052525,    6
1,    48,    0.003,    0.0002,    13.9635588377,    2.21532764078,    6
1,    52,    0.0036,    0.0004,    14.8127871273,    2.21020621786,    6
1,    56,    0.006,    0.0014,    15.5551070742,    2.2133993786,    6
1,    60,    0.0176,    0.0096,    16.2669447006,    2.20654562573,    6
1,    64,    0.0454,    0.0348,    16.7341361712,    2.19800583699,    6
1,    0,    0.0,    0.0,    0.0,    0,    7
1,    4,    0.0,    0.0,    1.59946129819,    1.8153,    7
1,    8,    0.0,    0.0,    2.70737287164,    2.11508,    7
1,    12,    0.0002,    0.0,    3.79045732924,    2.19304214286,    7
1,    16,    0.0008,    0.0,    4.99601370923,    2.20483825397,    7
1,    20,    0.0004,    0.0,    6.17823549207,    2.20409743146,    7
1,    24,    0.0012,    0.0,    7.39689036249,    2.1916518648,    7
1,    28,    0.0008,    0.0,    8.56138031989,    2.1961396065,    7
1,    32,    0.001,    0.0002,    9.70397689827,    2.1955802639,    7
1,    36,    0.001,    0.0,    10.9441834933,    2.18261674843,    7
1,    40,    0.001,    0.0002,    11.9713360556,    2.21038216832,    7
1,    44,    0.0018,    0.0002,    12.9900262163,    2.19236713615,    7
1,    48,    0.0018,    0.0002,    13.9659386361,    2.18754767126,    7
1,    52,    0.0028,    0.0002,    14.854127498,    2.18321672488,    7
1,    56,    0.0048,    0.0028,    15.5460001939,    2.20092431953,    7
1,    60,    0.0164,    0.0116,    16.1483954072,    2.17515364542,    7
1,    64,    0.0484,    0.0378,    16.690003769,    2.17382988995,    7
1,    0,    0.0,    0.0,    0.0,    0,    8
1,    4,    0.0,    0.0,    1.57812744526,    1.83676666667,    8
1,    8,    0.0,    0.0,    2.79087052361,    2.11133666667,    8
1,    12,    0.0,    0.0002,    3.81315798326,    2.19077190476,    8
1,    16,    0.0006,    0.0,    4.99064369794,    2.21758039683,    8
1,    20,    0.0006,    0.0,    6.13854618059,    2.2223177417,    8
1,    24,    0.0016,    0.0,    7.37176402585,    2.21422985514,    8
1,    28,    0.001,    0.0002,    8.51133801961,    2.19281344433,    8
1,    32,    0.002,    0.0,    9.64967201274,    2.20915122404,    8
1,    36,    0.001,    0.0,    10.8443127785,    2.21685472745,    8
1,    40,    0.0026,    0.0004,    11.8585063757,    2.20764318327,    8
1,    44,    0.0018,    0.0,    12.9883963226,    2.20195187875,    8
1,    48,    0.0038,    0.0006,    13.9163833096,    2.21031432763,    8
1,    52,    0.003,    0.0006,    14.7939869416,    2.19842664087,    8
1,    56,    0.0056,    0.0016,    15.5114311781,    2.20485100546,    8
1,    60,    0.0192,    0.0128,    16.2043804151,    2.19859669333,    8
1,    64,    0.0556,    0.0422,    16.6513826508,    2.19020326953,    8
1,    0,    0.0,    0.0,    0.0,    0,    9
1,    4,    0.0,    0.0,    1.60680279727,    1.8284,    9
1,    8,    0.0,    0.0,    2.81211137847,    2.10949333333,    9
1,    12,    0.0,    0.0,    3.88045506686,    2.16337666667,    9
1,    16,    0.0002,    0.0,    5.0156819803,    2.18329214286,    9
1,    20,    0.0006,    0.0,    6.14764250122,    2.21220341991,    9
